Gene,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
REEP1,-0.6339121,0.17838651,0.14153065,-0.16078874,-0.05156535,0.09180226,0.3950574,0.14262167,0.2698059,0.04784856,0.11273623,0.07386266,-0.022153236,0.2979866,0.18279774,0.6033205,-0.55097955,0.689479,-0.23757575,-0.015428521,0.111783534,0.41296625,0.16828558,0.34988984,-0.37558702,0.11312935,0.0052239248,-0.03319989,-0.11397225,0.18500125,0.40392753,0.49753195,0.06484095,0.31599033,-0.16504298,0.5806586,0.26007736,0.2643198,0.041447148,-0.4664923,0.123942435,0.5260154,0.53933966,-0.16404702,0.23564729,-0.14473999,-0.038736865,0.4587623,0.114732,-0.09668851,0.1659431,0.22730395,-0.15049814,0.35163626,0.26184678,0.5904906,0.037424885,-0.43661132,0.21554342,0.09186847,0.028065933,0.032240823,0.31922135,0.014662258
RTP2,-0.6125069,0.19198228,0.14487177,-0.15774366,-0.047201216,0.07719989,0.39400187,0.13597466,0.2780313,0.041421607,0.12598085,0.040621378,-0.02336736,0.29760668,0.1950637,0.6117265,-0.53804225,0.6774001,-0.23273398,-0.022269126,0.09319976,0.3938932,0.1691499,0.33766356,-0.36834952,0.12232393,0.006028697,-0.026467223,-0.11155763,0.18558471,0.411597,0.47517252,0.06655606,0.314622,-0.1520508,0.5687125,0.25227252,0.25600055,0.041775156,-0.45416987,0.11444248,0.5444399,0.53898937,-0.15945134,0.23005296,-0.15423849,-0.043933406,0.44944316,0.12939425,-0.08755466,0.15838915,0.22276683,-0.15247661,0.34764796,0.26110995,0.5905457,0.04121101,-0.4178081,0.19987784,0.09202851,0.030625086,0.033058017,0.3177134,0.0083030835
ABCA2,-0.6123434,0.22069584,0.14694136,-0.1579272,-0.058056116,0.056994546,0.394012,0.10616968,0.3070166,0.041588683,0.15499207,-0.016617928,-0.02625972,0.34532174,0.2434396,0.65615296,-0.5385125,0.6893965,-0.23216459,-0.022582648,0.08845599,0.36003694,0.19600335,0.34498274,-0.36873856,0.15492514,0.0059693316,-0.026920807,-0.11182185,0.18592373,0.4607856,0.4544323,0.06660243,0.32679874,-0.15227541,0.5685568,0.2526351,0.25587597,0.04149024,-0.45367104,0.11488242,0.61795247,0.56350243,-0.16089347,0.22990555,-0.17815094,-0.05347594,0.4190978,0.15575305,-0.0687736,0.15842508,0.22306392,-0.15275246,0.34167364,0.26537704,0.60501844,0.07462486,-0.41775027,0.19421548,0.09176002,0.030202987,0.03841199,0.32033223,0.0017413571
ABCA3,-0.58805317,0.22589962,0.15067227,-0.15522963,-0.0497303,0.04679067,0.39195955,0.10702453,0.30646625,0.035465393,0.16117197,-0.03685972,-0.025633901,0.3293532,0.2412773,0.6498119,-0.52334386,0.67017436,-0.22516567,-0.02899455,0.069439955,0.34746438,0.19005007,0.3284655,-0.35719776,0.15620857,0.0069894567,-0.019667052,-0.10797423,0.18612206,0.45597908,0.4348457,0.06918994,0.3204657,-0.13651142,0.5542111,0.24297664,0.2476211,0.042309374,-0.4404642,0.10432296,0.6178311,0.55445987,-0.15593609,0.22302316,-0.18037799,-0.054280054,0.41813922,0.1632256,-0.06417956,0.14863552,0.21700905,-0.15463214,0.33880603,0.262297,0.60013217,0.06730746,-0.39533657,0.17653586,0.09259769,0.03372895,0.037943184,0.31838125,-0.0031214058
ABCA5,-0.586181,0.22631285,0.15095906,-0.15505525,-0.048969403,0.046140116,0.39174306,0.107101575,0.3062726,0.035030507,0.16177353,-0.03846322,-0.025507078,0.3279612,0.24100429,0.64914393,-0.52217114,0.66838676,-0.22453105,-0.029390214,0.06788519,0.34632808,0.18962854,0.327115,-0.3561625,0.15643221,0.007207561,-0.019140044,-0.10754483,0.1860736,0.4556653,0.43325466,0.06945367,0.31975833,-0.1350548,0.553048,0.24205716,0.24701646,0.042384624,-0.4394231,0.10344563,0.61791444,0.55357766,-0.15562294,0.22229448,-0.18049215,-0.054363247,0.41811633,0.16380373,-0.06374822,0.1477951,0.21647908,-0.15473676,0.33841914,0.26197994,0.59961367,0.0666934,-0.39340872,0.17501396,0.09275606,0.033986956,0.03793581,0.3182762,-0.0036522746
ABCA7,-0.58805317,0.22589962,0.15067227,-0.15522963,-0.0497303,0.04679067,0.39195955,0.10702453,0.30646625,0.035465393,0.16117197,-0.03685972,-0.025633901,0.3293532,0.2412773,0.6498119,-0.52334386,0.67017436,-0.22516567,-0.02899455,0.069439955,0.34746438,0.19005007,0.3284655,-0.35719776,0.15620857,0.0069894567,-0.019667052,-0.10797423,0.18612206,0.45597908,0.4348457,0.06918994,0.3204657,-0.13651142,0.5542111,0.24297664,0.2476211,0.042309374,-0.4404642,0.10432296,0.6178311,0.55445987,-0.15593609,0.22302316,-0.18037799,-0.054280054,0.41813922,0.1632256,-0.06417956,0.14863552,0.21700905,-0.15463214,0.33880603,0.262297,0.60013217,0.06730746,-0.39533657,0.17653586,0.09259769,0.03372895,0.037943184,0.31838125,-0.0031214058
ABCB10,-0.58805317,0.22589962,0.15067227,-0.15522963,-0.0497303,0.04679067,0.39195955,0.10702453,0.30646625,0.035465393,0.16117197,-0.03685972,-0.025633901,0.3293532,0.2412773,0.6498119,-0.52334386,0.67017436,-0.22516567,-0.02899455,0.069439955,0.34746438,0.19005007,0.3284655,-0.35719776,0.15620857,0.0069894567,-0.019667052,-0.10797423,0.18612206,0.45597908,0.4348457,0.06918994,0.3204657,-0.13651142,0.5542111,0.24297664,0.2476211,0.042309374,-0.4404642,0.10432296,0.6178311,0.55445987,-0.15593609,0.22302316,-0.18037799,-0.054280054,0.41813922,0.1632256,-0.06417956,0.14863552,0.21700905,-0.15463214,0.33880603,0.262297,0.60013217,0.06730746,-0.39533657,0.17653586,0.09259769,0.03372895,0.037943184,0.31838125,-0.0031214058
ABCB5,-0.5881895,0.18909983,0.14801635,-0.15497719,-0.035779387,0.072645195,0.39196005,0.15094873,0.26931536,0.035224684,0.123972185,0.036482643,-0.021953993,0.26813048,0.17927319,0.59286016,-0.5227069,0.6547774,-0.22589134,-0.028639173,0.0754618,0.39086324,0.1555883,0.31904185,-0.35670087,0.11439803,0.0070508756,-0.019066744,-0.10765787,0.18570091,0.39287102,0.4613935,0.06913498,0.30813304,-0.13620645,0.5543764,0.24251354,0.24773273,0.042683717,-0.44106254,0.10373573,0.52356666,0.5230314,-0.15406036,0.2232106,-0.14975435,-0.037095517,0.45704398,0.12946518,-0.088254996,0.14857243,0.21661966,-0.15429334,0.34645694,0.2568262,0.5815802,0.024437249,-0.3953612,0.18376613,0.09293525,0.034287404,0.031066969,0.31502053,0.005271122
ABCB6,-0.5881895,0.18909983,0.14801635,-0.15497719,-0.035779387,0.072645195,0.39196005,0.15094873,0.26931536,0.035224684,0.123972185,0.036482643,-0.021953993,0.26813048,0.17927319,0.59286016,-0.5227069,0.6547774,-0.22589134,-0.028639173,0.0754618,0.39086324,0.1555883,0.31904185,-0.35670087,0.11439803,0.0070508756,-0.019066744,-0.10765787,0.18570091,0.39287102,0.4613935,0.06913498,0.30813304,-0.13620645,0.5543764,0.24251354,0.24773273,0.042683717,-0.44106254,0.10373573,0.52356666,0.5230314,-0.15406036,0.2232106,-0.14975435,-0.037095517,0.45704398,0.12946518,-0.088254996,0.14857243,0.21661966,-0.15429334,0.34645694,0.2568262,0.5815802,0.024437249,-0.3953612,0.18376613,0.09293525,0.034287404,0.031066969,0.31502053,0.005271122
ABCB9,-0.5881895,0.18909983,0.14801635,-0.15497719,-0.035779387,0.072645195,0.39196005,0.15094873,0.26931536,0.035224684,0.123972185,0.036482643,-0.021953993,0.26813048,0.17927319,0.59286016,-0.5227069,0.6547774,-0.22589134,-0.028639173,0.0754618,0.39086324,0.1555883,0.31904185,-0.35670087,0.11439803,0.0070508756,-0.019066744,-0.10765787,0.18570091,0.39287102,0.4613935,0.06913498,0.30813304,-0.13620645,0.5543764,0.24251354,0.24773273,0.042683717,-0.44106254,0.10373573,0.52356666,0.5230314,-0.15406036,0.2232106,-0.14975435,-0.037095517,0.45704398,0.12946518,-0.088254996,0.14857243,0.21661966,-0.15429334,0.34645694,0.2568262,0.5815802,0.024437249,-0.3953612,0.18376613,0.09293525,0.034287404,0.031066969,0.31502053,0.005271122
ABCC10,-0.58805317,0.22589962,0.15067227,-0.15522963,-0.0497303,0.04679067,0.39195955,0.10702453,0.30646625,0.035465393,0.16117197,-0.03685972,-0.025633901,0.3293532,0.2412773,0.6498119,-0.52334386,0.67017436,-0.22516567,-0.02899455,0.069439955,0.34746438,0.19005007,0.3284655,-0.35719776,0.15620857,0.0069894567,-0.019667052,-0.10797423,0.18612206,0.45597908,0.4348457,0.06918994,0.3204657,-0.13651142,0.5542111,0.24297664,0.2476211,0.042309374,-0.4404642,0.10432296,0.6178311,0.55445987,-0.15593609,0.22302316,-0.18037799,-0.054280054,0.41813922,0.1632256,-0.06417956,0.14863552,0.21700905,-0.15463214,0.33880603,0.262297,0.60013217,0.06730746,-0.39533657,0.17653586,0.09259769,0.03372895,0.037943184,0.31838125,-0.0031214058
ABCC11,-0.58805317,0.22589962,0.15067227,-0.15522963,-0.0497303,0.04679067,0.39195955,0.10702453,0.30646625,0.035465393,0.16117197,-0.03685972,-0.025633901,0.3293532,0.2412773,0.6498119,-0.52334386,0.67017436,-0.22516567,-0.02899455,0.069439955,0.34746438,0.19005007,0.3284655,-0.35719776,0.15620857,0.0069894567,-0.019667052,-0.10797423,0.18612206,0.45597908,0.4348457,0.06918994,0.3204657,-0.13651142,0.5542111,0.24297664,0.2476211,0.042309374,-0.4404642,0.10432296,0.6178311,0.55445987,-0.15593609,0.22302316,-0.18037799,-0.054280054,0.41813922,0.1632256,-0.06417956,0.14863552,0.21700905,-0.15463214,0.33880603,0.262297,0.60013217,0.06730746,-0.39533657,0.17653586,0.09259769,0.03372895,0.037943184,0.31838125,-0.0031214058
ABCD2,-0.58805317,0.22589962,0.15067227,-0.15522963,-0.0497303,0.04679067,0.39195955,0.10702453,0.30646625,0.035465393,0.16117197,-0.03685972,-0.025633901,0.3293532,0.2412773,0.6498119,-0.52334386,0.67017436,-0.22516567,-0.02899455,0.069439955,0.34746438,0.19005007,0.3284655,-0.35719776,0.15620857,0.0069894567,-0.019667052,-0.10797423,0.18612206,0.45597908,0.4348457,0.06918994,0.3204657,-0.13651142,0.5542111,0.24297664,0.2476211,0.042309374,-0.4404642,0.10432296,0.6178311,0.55445987,-0.15593609,0.22302316,-0.18037799,-0.054280054,0.41813922,0.1632256,-0.06417956,0.14863552,0.21700905,-0.15463214,0.33880603,0.262297,0.60013217,0.06730746,-0.39533657,0.17653586,0.09259769,0.03372895,0.037943184,0.31838125,-0.0031214058
ADD2,-0.571091,0.19611713,0.1515188,-0.1533538,-0.030235961,0.06623313,0.3890686,0.14967474,0.2695045,0.030999128,0.13344023,0.016413733,-0.019360784,0.2594009,0.17922154,0.5895221,-0.51120985,0.63745284,-0.21963961,-0.031110356,0.060711898,0.37658748,0.15405576,0.3067339,-0.3465832,0.11949986,0.010389886,-0.013755954,-0.10178325,0.18455353,0.3948533,0.44463915,0.07122299,0.30054978,-0.121147506,0.5435579,0.23220746,0.24330153,0.042491224,-0.43112692,0.09493804,0.5296291,0.5153849,-0.15173845,0.21594892,-0.1512693,-0.03839549,0.4541542,0.1363836,-0.08231326,0.14086656,0.21158385,-0.15467674,0.34246033,0.25413078,0.576842,0.022958875,-0.37700662,0.16884843,0.09461791,0.035829183,0.031706706,0.31360754,0.00019910187
AFG3L2,-0.571091,0.19611713,0.1515188,-0.1533538,-0.030235961,0.06623313,0.3890686,0.14967474,0.2695045,0.030999128,0.13344023,0.016413733,-0.019360784,0.2594009,0.17922154,0.5895221,-0.51120985,0.63745284,-0.21963961,-0.031110356,0.060711898,0.37658748,0.15405576,0.3067339,-0.3465832,0.11949986,0.010389886,-0.013755954,-0.10178325,0.18455353,0.3948533,0.44463915,0.07122299,0.30054978,-0.121147506,0.5435579,0.23220746,0.24330153,0.042491224,-0.43112692,0.09493804,0.5296291,0.5153849,-0.15173845,0.21594892,-0.1512693,-0.03839549,0.4541542,0.1363836,-0.08231326,0.14086656,0.21158385,-0.15467674,0.34246033,0.25413078,0.576842,0.022958875,-0.37700662,0.16884843,0.09461791,0.035829183,0.031706706,0.31360754,0.00019910187
AHCYL2,-0.58805317,0.22589962,0.15067227,-0.15522963,-0.0497303,0.04679067,0.39195955,0.10702453,0.30646625,0.035465393,0.16117197,-0.03685972,-0.025633901,0.3293532,0.2412773,0.6498119,-0.52334386,0.67017436,-0.22516567,-0.02899455,0.069439955,0.34746438,0.19005007,0.3284655,-0.35719776,0.15620857,0.0069894567,-0.019667052,-0.10797423,0.18612206,0.45597908,0.4348457,0.06918994,0.3204657,-0.13651142,0.5542111,0.24297664,0.2476211,0.042309374,-0.4404642,0.10432296,0.6178311,0.55445987,-0.15593609,0.22302316,-0.18037799,-0.054280054,0.41813922,0.1632256,-0.06417956,0.14863552,0.21700905,-0.15463214,0.33880603,0.262297,0.60013217,0.06730746,-0.39533657,0.17653586,0.09259769,0.03372895,0.037943184,0.31838125,-0.0031214058
ANKH,-0.58805317,0.22589962,0.15067227,-0.15522963,-0.0497303,0.04679067,0.39195955,0.10702453,0.30646625,0.035465393,0.16117197,-0.03685972,-0.025633901,0.3293532,0.2412773,0.6498119,-0.52334386,0.67017436,-0.22516567,-0.02899455,0.069439955,0.34746438,0.19005007,0.3284655,-0.35719776,0.15620857,0.0069894567,-0.019667052,-0.10797423,0.18612206,0.45597908,0.4348457,0.06918994,0.3204657,-0.13651142,0.5542111,0.24297664,0.2476211,0.042309374,-0.4404642,0.10432296,0.6178311,0.55445987,-0.15593609,0.22302316,-0.18037799,-0.054280054,0.41813922,0.1632256,-0.06417956,0.14863552,0.21700905,-0.15463214,0.33880603,0.262297,0.60013217,0.06730746,-0.39533657,0.17653586,0.09259769,0.03372895,0.037943184,0.31838125,-0.0031214058
AQP11,-0.5881895,0.18909983,0.14801635,-0.15497719,-0.035779387,0.072645195,0.39196005,0.15094873,0.26931536,0.035224684,0.123972185,0.036482643,-0.021953993,0.26813048,0.17927319,0.59286016,-0.5227069,0.6547774,-0.22589134,-0.028639173,0.0754618,0.39086324,0.1555883,0.31904185,-0.35670087,0.11439803,0.0070508756,-0.019066744,-0.10765787,0.18570091,0.39287102,0.4613935,0.06913498,0.30813304,-0.13620645,0.5543764,0.24251354,0.24773273,0.042683717,-0.44106254,0.10373573,0.52356666,0.5230314,-0.15406036,0.2232106,-0.14975435,-0.037095517,0.45704398,0.12946518,-0.088254996,0.14857243,0.21661966,-0.15429334,0.34645694,0.2568262,0.5815802,0.024437249,-0.3953612,0.18376613,0.09293525,0.034287404,0.031066969,0.31502053,0.005271122
AQP3,-0.586181,0.22631285,0.15095906,-0.15505525,-0.048969403,0.046140116,0.39174306,0.107101575,0.3062726,0.035030507,0.16177353,-0.03846322,-0.025507078,0.3279612,0.24100429,0.64914393,-0.52217114,0.66838676,-0.22453105,-0.029390214,0.06788519,0.34632808,0.18962854,0.327115,-0.3561625,0.15643221,0.007207561,-0.019140044,-0.10754483,0.1860736,0.4556653,0.43325466,0.06945367,0.31975833,-0.1350548,0.553048,0.24205716,0.24701646,0.042384624,-0.4394231,0.10344563,0.61791444,0.55357766,-0.15562294,0.22229448,-0.18049215,-0.054363247,0.41811633,0.16380373,-0.06374822,0.1477951,0.21647908,-0.15473676,0.33841914,0.26197994,0.59961367,0.0666934,-0.39340872,0.17501396,0.09275606,0.033986956,0.03793581,0.3182762,-0.0036522746
AQP4,-0.6139536,0.22036129,0.14667995,-0.15807544,-0.05866739,0.057579815,0.39420226,0.10613787,0.30715564,0.04195485,0.15450071,-0.015253007,-0.02637887,0.34647474,0.24366924,0.65670955,-0.5395318,0.6908741,-0.23271272,-0.02224395,0.08974702,0.36098665,0.19635145,0.34612495,-0.36964443,0.1547488,0.005816365,-0.027380934,-0.112180874,0.18595518,0.46103394,0.45578283,0.06638536,0.32737914,-0.15347786,0.569549,0.2534004,0.25637662,0.041430175,-0.45455033,0.11561958,0.6178832,0.56422925,-0.16116908,0.23048802,-0.17807135,-0.05341244,0.41913867,0.15527608,-0.06913085,0.15914387,0.2235162,-0.15265746,0.34195787,0.26563933,0.60543305,0.07514794,-0.41936696,0.19550048,0.09163986,0.029977111,0.03841579,0.32042855,0.0021354184
AQP6,-0.65324175,0.16672714,0.14046817,-0.16590205,-0.0583006,0.098433755,0.39432588,0.13565935,0.26733693,0.05789384,0.104830295,0.09243642,-0.019949771,0.30810332,0.18160406,0.60066646,-0.56283426,0.70243883,-0.2375965,-0.0071725664,0.1316021,0.420299,0.1781657,0.36359927,-0.37353736,0.11489293,0.0022242225,-0.041460127,-0.11642185,0.18475208,0.4130909,0.51277894,0.06543329,0.32147178,-0.17751826,0.589674,0.2686188,0.27413926,0.043195162,-0.480444,0.13559529,0.5316479,0.54445565,-0.17019613,0.24164438,-0.13941577,-0.038680054,0.46047297,0.10397196,-0.10214191,0.16950943,0.22965989,-0.14855005,0.35483712,0.26132452,0.5946938,0.03656266,-0.45303783,0.22536269,0.093015105,0.028602097,0.032616287,0.32349247,0.021168105
AQP7,-0.583902,0.19438192,0.14754319,-0.15316196,-0.03553459,0.06676445,0.39392397,0.14956124,0.27489203,0.032367717,0.12630437,0.027578268,-0.0255372,0.2722724,0.18751808,0.60144675,-0.52110255,0.6583301,-0.22779857,-0.03314985,0.07100456,0.38864297,0.1551956,0.31820607,-0.36064446,0.115793586,0.0054525915,-0.017428176,-0.11071873,0.18719876,0.39399362,0.45724133,0.06845091,0.31186756,-0.13734213,0.55351734,0.2442343,0.24358311,0.042887364,-0.4380586,0.102475226,0.5291213,0.52774245,-0.1516849,0.22440168,-0.15608995,-0.039396033,0.4531197,0.13551843,-0.086333975,0.14922595,0.21717043,-0.15560684,0.34636784,0.2585916,0.5845171,0.027854338,-0.39440987,0.18360394,0.09148736,0.034893434,0.030625373,0.31431782,0.003628172
AQP9,-0.74616486,0.16654152,0.12464443,-0.17747343,-0.092029035,0.12696841,0.4045734,0.10375529,0.2856443,0.08110398,0.09795367,0.13154294,-0.026592858,0.39626086,0.22321062,0.65008736,-0.6239987,0.77810043,-0.26257583,0.017348027,0.19571626,0.44191283,0.21859398,0.43045712,-0.417486,0.13414642,9.670877e-05,-0.06930769,-0.13162376,0.1834877,0.46021232,0.5737593,0.06134525,0.3532434,-0.23138681,0.6444979,0.3060883,0.300605,0.043195944,-0.5302107,0.1721107,0.5865369,0.5957076,-0.18997379,0.26918226,-0.15020894,-0.050778594,0.44813326,0.09717375,-0.10038734,0.20443225,0.25271353,-0.14462708,0.3560001,0.27670848,0.6240055,0.08336787,-0.53258663,0.28520256,0.09264989,0.01359539,0.04133761,0.33632988,0.02656585
ARL2BP,-0.63457155,0.18912143,0.14317897,-0.16260073,-0.057802513,0.0780937,0.39515823,0.117865875,0.2859479,0.05137643,0.12527944,0.04413964,-0.024443865,0.32456535,0.21048461,0.6260021,-0.5522088,0.6986788,-0.23482667,-0.015200675,0.11249021,0.3941222,0.1867452,0.35581052,-0.37047088,0.13189006,0.002094107,-0.036003165,-0.11626836,0.18602562,0.4341911,0.48693252,0.06626342,0.32697925,-0.16848315,0.5800631,0.26395977,0.26528907,0.04358134,-0.4689915,0.12777781,0.5717447,0.5549823,-0.16548918,0.23756754,-0.15826276,-0.050555557,0.44223967,0.12740439,-0.088172175,0.16448832,0.2264252,-0.15095966,0.34957296,0.26308525,0.60090446,0.05154316,-0.43756637,0.21145122,0.091661945,0.030572938,0.034951508,0.32285285,0.012892783
ATP11C,-0.65324175,0.16672714,0.14046817,-0.16590205,-0.0583006,0.098433755,0.39432588,0.13565935,0.26733693,0.05789384,0.104830295,0.09243642,-0.019949771,0.30810332,0.18160406,0.60066646,-0.56283426,0.70243883,-0.2375965,-0.0071725664,0.1316021,0.420299,0.1781657,0.36359927,-0.37353736,0.11489293,0.0022242225,-0.041460127,-0.11642185,0.18475208,0.4130909,0.51277894,0.06543329,0.32147178,-0.17751826,0.589674,0.2686188,0.27413926,0.043195162,-0.480444,0.13559529,0.5316479,0.54445565,-0.17019613,0.24164438,-0.13941577,-0.038680054,0.46047297,0.10397196,-0.10214191,0.16950943,0.22965989,-0.14855005,0.35483712,0.26132452,0.5946938,0.03656266,-0.45303783,0.22536269,0.093015105,0.028602097,0.032616287,0.32349247,0.021168105
ATP12A,-0.63464546,0.17310746,0.14202198,-0.16249411,-0.051737055,0.08935169,0.3951561,0.1402927,0.26978174,0.051278904,0.10909708,0.076056,-0.022839077,0.29793674,0.18350667,0.6012225,-0.5519392,0.691982,-0.2351445,-0.015038043,0.11512056,0.41300493,0.17175685,0.3517127,-0.37025526,0.11370358,0.002122797,-0.03574623,-0.11612782,0.18584087,0.40674323,0.49849018,0.06623908,0.32019314,-0.16835359,0.5801416,0.26375884,0.2653461,0.04374495,-0.46926156,0.1275276,0.5307381,0.541309,-0.1646781,0.23764762,-0.14493342,-0.03862048,0.4591666,0.112710215,-0.0986472,0.16446386,0.22625697,-0.15081002,0.35290205,0.26070428,0.5928327,0.032894783,-0.43758634,0.21460243,0.091811515,0.03081318,0.03196256,0.3213931,0.016546257
ATP13A2,-0.63464546,0.17310746,0.14202198,-0.16249411,-0.051737055,0.08935169,0.3951561,0.1402927,0.26978174,0.051278904,0.10909708,0.076056,-0.022839077,0.29793674,0.18350667,0.6012225,-0.5519392,0.691982,-0.2351445,-0.015038043,0.11512056,0.41300493,0.17175685,0.3517127,-0.37025526,0.11370358,0.002122797,-0.03574623,-0.11612782,0.18584087,0.40674323,0.49849018,0.06623908,0.32019314,-0.16835359,0.5801416,0.26375884,0.2653461,0.04374495,-0.46926156,0.1275276,0.5307381,0.541309,-0.1646781,0.23764762,-0.14493342,-0.03862048,0.4591666,0.112710215,-0.0986472,0.16446386,0.22625697,-0.15081002,0.35290205,0.26070428,0.5928327,0.032894783,-0.43758634,0.21460243,0.091811515,0.03081318,0.03196256,0.3213931,0.016546257
ATP1A1,-0.61088955,0.18136495,0.14488086,-0.15842867,-0.043503046,0.08055193,0.39390674,0.14625864,0.26989418,0.04277511,0.11626655,0.056213334,-0.02293247,0.28282675,0.18176302,0.5975567,-0.53715277,0.6739159,-0.23093952,-0.022580989,0.09480839,0.4024211,0.163075,0.33523896,-0.3643074,0.11358103,0.0043317666,-0.027169175,-0.11242895,0.186008,0.39895013,0.47987962,0.067537315,0.31460673,-0.1525571,0.5672473,0.25348878,0.25588545,0.043231428,-0.4547331,0.11546517,0.52645814,0.5325165,-0.158948,0.23071109,-0.14790244,-0.037822198,0.4581251,0.12150242,-0.09357718,0.15675533,0.22158258,-0.15274915,0.3498336,0.25902182,0.5874551,0.028599702,-0.41651908,0.19946401,0.09211848,0.032614667,0.031346396,0.31806797,0.010794006
ATP1A2,-0.6399235,0.23893896,0.14492509,-0.16184571,-0.07728669,0.050472077,0.3958257,0.103837416,0.33282062,0.049779303,0.17342229,-0.026654443,-0.028902285,0.40543458,0.28820008,0.70135516,-0.5560691,0.7210831,-0.23837268,-0.014722603,0.10660297,0.3730092,0.22775672,0.37017673,-0.37975812,0.18295121,0.0044830767,-0.036116306,-0.11598336,0.18585932,0.51121163,0.45800063,0.0642041,0.34456468,-0.17020178,0.5841867,0.26386943,0.26602724,0.04069821,-0.46893385,0.12785386,0.6847635,0.5951003,-0.16832078,0.23748551,-0.1961224,-0.05262755,0.39342666,0.16977336,-0.05749862,0.16872631,0.22964585,-0.15072222,0.3396846,0.2719955,0.62334585,0.11142152,-0.44271758,0.20821166,0.09089318,0.026349146,0.04380773,0.3253682,0.0018983036
ATP1A4,-0.66933036,0.30266693,0.14644518,-0.16928335,-0.11701122,0.0057122977,0.3952417,0.09736726,0.40661615,0.06381058,0.24186745,-0.018415239,-0.03464453,0.54917806,0.4176709,0.82193077,-0.57575,0.7702689,-0.23834264,-0.0030041216,0.11800741,0.38515788,0.3120676,0.4070612,-0.38111496,0.27176732,0.0019030413,-0.04877025,-0.11917128,0.18599361,0.65363383,0.42270488,0.06524059,0.3827685,-0.18738602,0.59815216,0.29352796,0.27941483,0.041816395,-0.3825073,0.14433914,0.8895209,0.66844654,-0.18206109,0.24347907,-0.20803522,-0.05179236,0.31460208,0.2263391,-0.012478948,0.17894635,0.2575615,-0.14888965,0.32479852,0.28265893,0.66645515,0.2021553,-0.46642017,0.20614572,0.092192605,0.023982374,0.05727458,0.33576792,-0.010633424
ATP2C1,-0.6525722,0.28861833,0.14829385,-0.16670762,-0.104800165,0.011164492,0.3943823,0.09817399,0.38982058,0.058665123,0.22779791,-0.023242714,-0.032901123,0.5099142,0.3869337,0.7911953,-0.56486535,0.7527268,-0.23515296,-0.008489607,0.10936363,0.3770619,0.29106912,0.3927934,-0.37513545,0.25180614,0.0019586794,-0.043419562,-0.1175771,0.18638277,0.62005764,0.42339444,0.06565992,0.37280017,-0.17849088,0.5890302,0.27034277,0.27363017,0.042023994,-0.40027675,0.13752706,0.8425191,0.6481996,-0.17694078,0.24101917,-0.20317024,-0.05202759,0.33200175,0.21536943,-0.022372186,0.17092511,0.24209662,-0.149717,0.328415,0.2787997,0.65517694,0.1775839,-0.45282066,0.20000815,0.09189321,0.026825067,0.053657338,0.3329453,-0.008069225
ATP4B,-0.66933036,0.30266693,0.14644518,-0.16928335,-0.11701122,0.0057122977,0.3952417,0.09736726,0.40661615,0.06381058,0.24186745,-0.018415239,-0.03464453,0.54917806,0.4176709,0.82193077,-0.57575,0.7702689,-0.23834264,-0.0030041216,0.11800741,0.38515788,0.3120676,0.4070612,-0.38111496,0.27176732,0.0019030413,-0.04877025,-0.11917128,0.18599361,0.65363383,0.42270488,0.06524059,0.3827685,-0.18738602,0.59815216,0.29352796,0.27941483,0.041816395,-0.3825073,0.14433914,0.8895209,0.66844654,-0.18206109,0.24347907,-0.20803522,-0.05179236,0.31460208,0.2263391,-0.012478948,0.17894635,0.2575615,-0.14888965,0.32479852,0.28265893,0.66645515,0.2021553,-0.46642017,0.20614572,0.092192605,0.023982374,0.05727458,0.33576792,-0.010633424
ATP7B,-0.66933036,0.30266693,0.14644518,-0.16928335,-0.11701122,0.0057122977,0.3952417,0.09736726,0.40661615,0.06381058,0.24186745,-0.018415239,-0.03464453,0.54917806,0.4176709,0.82193077,-0.57575,0.7702689,-0.23834264,-0.0030041216,0.11800741,0.38515788,0.3120676,0.4070612,-0.38111496,0.27176732,0.0019030413,-0.04877025,-0.11917128,0.18599361,0.65363383,0.42270488,0.06524059,0.3827685,-0.18738602,0.59815216,0.29352796,0.27941483,0.041816395,-0.3825073,0.14433914,0.8895209,0.66844654,-0.18206109,0.24347907,-0.20803522,-0.05179236,0.31460208,0.2263391,-0.012478948,0.17894635,0.2575615,-0.14888965,0.32479852,0.28265893,0.66645515,0.2021553,-0.46642017,0.20614572,0.092192605,0.023982374,0.05727458,0.33576792,-0.010633424
